classifier,metric,dataset,ensemble_method,base_score,ensemble_score,gain,improved,equal,worse
decision_tree,macro_f1,thoracic-surgery,obag,0.5465839561312009,0.4741280100420992,-0.07245594608910172,False,False,True
decision_tree,macro_f1,thoracic-surgery,sbag,0.5465839561312009,0.5050654579365589,-0.04151849819464204,False,False,True
decision_tree,macro_f1,vehicle,spe,0.9537464327799574,0.9656578571450668,0.011911424365109391,True,False,False
decision_tree,macro_f1,vehicle,ubag,0.9537464327799574,0.9571148090176287,0.003368376237671278,True,False,False
decision_tree,macro_f1,vehicle,obag,0.9537464327799574,0.9622875232057317,0.008541090425774334,True,False,False
decision_tree,macro_f1,vehicle,sbag,0.9537464327799574,0.9596276785281965,0.005881245748239117,True,False,False
decision_tree,macro_f1,vertebra-column,spe,0.7641823274050157,0.8079224298666705,0.04374010246165483,True,False,False
decision_tree,macro_f1,vertebra-column,ubag,0.7641823274050157,0.8009816754930268,0.03679934808801111,True,False,False
decision_tree,macro_f1,vertebra-column,obag,0.7641823274050157,0.8031096264640067,0.03892729905899106,True,False,False
decision_tree,macro_f1,vertebra-column,sbag,0.7641823274050157,0.8038561842519002,0.039673856846884514,True,False,False
decision_tree,macro_f1,vowel,spe,0.9021686345117954,0.9567134253410348,0.054544790829239354,True,False,False
decision_tree,macro_f1,vowel,ubag,0.9021686345117954,0.8775766549302932,-0.024591979581502166,False,False,True
decision_tree,macro_f1,vowel,obag,0.9021686345117954,0.90057419693922,-0.00159443757257538,False,False,True
decision_tree,macro_f1,vowel,sbag,0.9021686345117954,0.9110552826939957,0.008886648182200307,True,False,False
decision_tree,macro_f1,wholesale-customers,spe,0.863123905865168,0.8988066051297476,0.035682699264579676,True,False,False
decision_tree,macro_f1,wholesale-customers,ubag,0.863123905865168,0.9085918467077898,0.045467940842621846,True,False,False
decision_tree,macro_f1,wholesale-customers,obag,0.863123905865168,0.9000293786477233,0.03690547278255529,True,False,False
decision_tree,macro_f1,wholesale-customers,sbag,0.863123905865168,0.9034163944351326,0.04029248856996459,True,False,False
decision_tree,balanced_accuracy,Credit_Approval_Classification,spe,0.6090476190476191,0.6728571428571428,0.06380952380952376,True,False,False
decision_tree,balanced_accuracy,Credit_Approval_Classification,ubag,0.6090476190476191,0.6673809523809523,0.05833333333333324,True,False,False
decision_tree,balanced_accuracy,Credit_Approval_Classification,obag,0.6090476190476191,0.6221428571428571,0.013095238095238049,True,False,False
decision_tree,balanced_accuracy,Credit_Approval_Classification,sbag,0.6090476190476191,0.6297619047619047,0.020714285714285685,True,False,False
decision_tree,balanced_accuracy,JapaneseVowels,spe,0.9339810269387676,0.9778353246115872,0.043854297672819564,True,False,False
decision_tree,balanced_accuracy,JapaneseVowels,ubag,0.9339810269387676,0.9640365150200599,0.030055488081292325,True,False,False
decision_tree,balanced_accuracy,JapaneseVowels,obag,0.9339810269387676,0.934698950349323,0.0007179234105554322,True,False,False
decision_tree,balanced_accuracy,JapaneseVowels,sbag,0.9339810269387676,0.9473652384870753,0.013384211548307712,True,False,False
decision_tree,balanced_accuracy,SPECTF,spe,0.8396635706914346,0.8888648090815273,0.049201238390092716,True,False,False
decision_tree,balanced_accuracy,SPECTF,ubag,0.8396635706914346,0.8606769865841073,0.021013415892672693,True,False,False
decision_tree,balanced_accuracy,SPECTF,obag,0.8396635706914346,0.8678513931888545,0.028187822497419912,True,False,False
decision_tree,balanced_accuracy,SPECTF,sbag,0.8396635706914346,0.8481795665634675,0.008515995872032889,True,False,False
decision_tree,balanced_accuracy,adult,spe,0.7295429678684862,0.7747984937657556,0.045255525897269444,True,False,False
decision_tree,balanced_accuracy,adult,ubag,0.7295429678684862,0.7871838958553349,0.05764092798684872,True,False,False
decision_tree,balanced_accuracy,adult,obag,0.7295429678684862,0.734612572927319,0.0050696050588328045,True,False,False
decision_tree,balanced_accuracy,adult,sbag,0.7295429678684862,0.7369060895258392,0.007363121657353089,True,False,False
decision_tree,balanced_accuracy,bank-marketing,spe,0.7045317849443006,0.78137478212124,0.07684299717693943,True,False,False
decision_tree,balanced_accuracy,bank-marketing,ubag,0.7045317849443006,0.835471394260901,0.13093960931660042,True,False,False
decision_tree,balanced_accuracy,bank-marketing,obag,0.7045317849443006,0.6710461919962285,-0.033485592948072074,False,False,True
decision_tree,balanced_accuracy,bank-marketing,sbag,0.7045317849443006,0.6889542783936713,-0.015577506550629283,False,False,True
decision_tree,balanced_accuracy,blood-transfusion-service-center,spe,0.5662865497076023,0.6312990810359231,0.06501253132832086,True,False,False
decision_tree,balanced_accuracy,blood-transfusion-service-center,ubag,0.5662865497076023,0.646967418546366,0.08068086883876369,True,False,False
decision_tree,balanced_accuracy,blood-transfusion-service-center,obag,0.5662865497076023,0.6052923976608187,0.03900584795321638,True,False,False
decision_tree,balanced_accuracy,blood-transfusion-service-center,sbag,0.5662865497076023,0.6058103592314119,0.03952380952380963,True,False,False
decision_tree,balanced_accuracy,haberman,spe,0.5543137254901962,0.5897957516339869,0.0354820261437907,True,False,False
decision_tree,balanced_accuracy,haberman,ubag,0.5543137254901962,0.5860866013071895,0.031772875816993285,True,False,False
decision_tree,balanced_accuracy,haberman,obag,0.5543137254901962,0.529640522875817,-0.02467320261437922,False,False,True
decision_tree,balanced_accuracy,haberman,sbag,0.5543137254901962,0.5626960784313726,0.008382352941176396,True,False,False
decision_tree,balanced_accuracy,ibm-employee-attrition,spe,0.6016420099488272,0.641653421756459,0.04001141180763179,True,False,False
decision_tree,balanced_accuracy,ibm-employee-attrition,ubag,0.6016420099488272,0.6841911404244113,0.0825491304755841,True,False,False
decision_tree,balanced_accuracy,ibm-employee-attrition,obag,0.6016420099488272,0.5952206227366348,-0.006421387212192431,False,False,True
decision_tree,balanced_accuracy,ibm-employee-attrition,sbag,0.6016420099488272,0.6024870754888098,0.0008450655399825369,True,False,False
decision_tree,balanced_accuracy,ilpd-numeric,spe,0.580143722330115,0.6573610714822622,0.07721734915214717,True,False,False
decision_tree,balanced_accuracy,ilpd-numeric,ubag,0.580143722330115,0.6577030045314951,0.07755928220138009,True,False,False
decision_tree,balanced_accuracy,ilpd-numeric,obag,0.580143722330115,0.5953535302401356,0.015209807910020579,True,False,False
decision_tree,balanced_accuracy,ilpd-numeric,sbag,0.580143722330115,0.5845642309497732,0.004420508619658148,True,False,False
decision_tree,balanced_accuracy,kc1,spe,0.6332290919039102,0.7043611147609825,0.07113202285707232,True,False,False
decision_tree,balanced_accuracy,kc1,ubag,0.6332290919039102,0.6981282388023962,0.06489914689848597,True,False,False
decision_tree,balanced_accuracy,kc1,obag,0.6332290919039102,0.6036260687979128,-0.029603023105997384,False,False,True
decision_tree,balanced_accuracy,kc1,sbag,0.6332290919039102,0.6447640869815358,0.011534995077625565,True,False,False
decision_tree,balanced_accuracy,law-school-admission-bianry,spe,1.0,1.0,0.0,False,True,False
decision_tree,balanced_accuracy,law-school-admission-bianry,ubag,1.0,1.0,0.0,False,True,False
decision_tree,balanced_accuracy,law-school-admission-bianry,obag,1.0,1.0,0.0,False,True,False
decision_tree,balanced_accuracy,law-school-admission-bianry,sbag,1.0,1.0,0.0,False,True,False
decision_tree,balanced_accuracy,mc2,spe,0.6209523809523809,0.6173593073593074,-0.0035930735930734814,False,False,True
decision_tree,balanced_accuracy,mc2,ubag,0.6209523809523809,0.5919047619047618,-0.0290476190476191,False,False,True
decision_tree,balanced_accuracy,mc2,obag,0.6209523809523809,0.6293506493506493,0.008398268398268405,True,False,False
decision_tree,balanced_accuracy,mc2,sbag,0.6209523809523809,0.687056277056277,0.06610389610389611,True,False,False
decision_tree,balanced_accuracy,pc4,spe,0.7122259424603176,0.8211272321428572,0.10890128968253965,True,False,False
decision_tree,balanced_accuracy,pc4,ubag,0.7122259424603176,0.8661693948412699,0.1539434523809523,True,False,False
decision_tree,balanced_accuracy,pc4,obag,0.7122259424603176,0.7072135416666667,-0.00501240079365084,False,False,True
decision_tree,balanced_accuracy,pc4,sbag,0.7122259424603176,0.7265128968253969,0.014286954365079318,True,False,False
decision_tree,balanced_accuracy,phoneme,spe,0.8426048845329515,0.8716233303276741,0.02901844579472268,True,False,False
decision_tree,balanced_accuracy,phoneme,ubag,0.8426048845329515,0.8732445276997833,0.030639643166831876,True,False,False
decision_tree,balanced_accuracy,phoneme,obag,0.8426048845329515,0.8573975711125046,0.014792686579553127,True,False,False
decision_tree,balanced_accuracy,phoneme,sbag,0.8426048845329515,0.8659543677228688,0.023349483189917364,True,False,False
decision_tree,balanced_accuracy,planning-relax,spe,0.4439160839160839,0.5073426573426574,0.06342657342657348,True,False,False
decision_tree,balanced_accuracy,planning-relax,ubag,0.4439160839160839,0.4744055944055944,0.030489510489510485,True,False,False
decision_tree,balanced_accuracy,planning-relax,obag,0.4439160839160839,0.4918881118881119,0.047972027972027986,True,False,False
decision_tree,balanced_accuracy,planning-relax,sbag,0.4439160839160839,0.48174825174825175,0.03783216783216786,True,False,False
decision_tree,balanced_accuracy,thoracic-surgery,spe,0.5458928571428572,0.5528571428571428,0.006964285714285645,True,False,False
decision_tree,balanced_accuracy,thoracic-surgery,ubag,0.5458928571428572,0.5621428571428572,0.016249999999999987,True,False,False
decision_tree,balanced_accuracy,thoracic-surgery,obag,0.5458928571428572,0.49803571428571425,-0.04785714285714293,False,False,True
decision_tree,balanced_accuracy,thoracic-surgery,sbag,0.5458928571428572,0.5157142857142858,-0.030178571428571388,False,False,True
decision_tree,balanced_accuracy,vehicle,spe,0.9550880297996578,0.9630347192858821,0.007946689486224345,True,False,False
decision_tree,balanced_accuracy,vehicle,ubag,0.9550880297996578,0.9596736400550354,0.004585610255377626,True,False,False
decision_tree,balanced_accuracy,vehicle,obag,0.9550880297996578,0.9568516258934864,0.00176359609382859,True,False,False
decision_tree,balanced_accuracy,vehicle,sbag,0.9550880297996578,0.9582097788516393,0.0031217490519814817,True,False,False
decision_tree,balanced_accuracy,vertebra-column,spe,0.7664285714285715,0.8078571428571429,0.04142857142857148,True,False,False
decision_tree,balanced_accuracy,vertebra-column,ubag,0.7664285714285715,0.8169047619047619,0.05047619047619045,True,False,False
decision_tree,balanced_accuracy,vertebra-column,obag,0.7664285714285715,0.7947619047619048,0.02833333333333332,True,False,False
decision_tree,balanced_accuracy,vertebra-column,sbag,0.7664285714285715,0.8002380952380952,0.033809523809523734,True,False,False
decision_tree,balanced_accuracy,vowel,spe,0.9066666666666666,0.9572222222222221,0.050555555555555465,True,False,False
decision_tree,balanced_accuracy,vowel,ubag,0.9066666666666666,0.9527777777777778,0.046111111111111214,True,False,False
decision_tree,balanced_accuracy,vowel,obag,0.9066666666666666,0.8594444444444445,-0.047222222222222165,False,False,True
decision_tree,balanced_accuracy,vowel,sbag,0.9066666666666666,0.8805555555555555,-0.026111111111111085,False,False,True
decision_tree,balanced_accuracy,wholesale-customers,spe,0.8648170103810081,0.8998433107901255,0.03502630040911736,True,False,False
decision_tree,balanced_accuracy,wholesale-customers,ubag,0.8648170103810081,0.9157227742061173,0.05090576382510914,True,False,False
decision_tree,balanced_accuracy,wholesale-customers,obag,0.8648170103810081,0.8958239403300772,0.031006929949069062,True,False,False
decision_tree,balanced_accuracy,wholesale-customers,sbag,0.8648170103810081,0.9010538253875484,0.0362368150065403,True,False,False
logistic_regression,auprc,Credit_Approval_Classification,spe,0.6134067133222989,0.6170793939017793,0.0036726805794804473,True,False,False
logistic_regression,auprc,Credit_Approval_Classification,ubag,0.6134067133222989,0.6007713396146499,-0.012635373707649,False,False,True
logistic_regression,auprc,Credit_Approval_Classification,obag,0.6134067133222989,0.6006757061873594,-0.012731007134939465,False,False,True
logistic_regression,auprc,Credit_Approval_Classification,sbag,0.6134067133222989,0.6025887900443339,-0.010817923277965047,False,False,True
logistic_regression,auprc,JapaneseVowels,spe,0.9654171985403863,0.9644958337061886,-0.000921364834197691,False,False,True
logistic_regression,auprc,JapaneseVowels,ubag,0.9654171985403863,0.9630571795434409,-0.002360018996945379,False,False,True
logistic_regression,auprc,JapaneseVowels,obag,0.9654171985403863,0.9603514122813257,-0.005065786259060623,False,False,True
logistic_regression,auprc,JapaneseVowels,sbag,0.9654171985403863,0.9603389349119474,-0.005078263628438884,False,False,True
logistic_regression,auprc,SPECTF,spe,0.7498602222953779,0.7535049534331677,0.0036447311377898473,True,False,False
logistic_regression,auprc,SPECTF,ubag,0.7498602222953779,0.7509431482879093,0.0010829259925314583,True,False,False
